text,labels,predictions,probabilities
Porque São Paulo deve privilegiar quem tem carro...  Sampa Santo Doria Aumento vergonha,ironia,ironia,0.9999992803723918
"Com a  jogando mal assim, enfraquece o esquema brasileiro de pão e circo. Prevejo panelaços em breve politica  futebol",ironia,ironia,0.9999992747282868
Serio que o Brasil antes do PT e da Dilma era chamado de Finlândia???,ironia,ironia,0.9999992775558508
"Seu filho quer ser preto, aaaaaaaaaaaaaaaaaaaah, que  BomDia… ",ironia,ironia,0.9999992690399142
"Nunca mais te vais aborrecer""  '-'""",ironia,ironia,0.9999992546230292
Olha... matéria com aquele cantor sertanejo que ninguém conhecia... o  né? fantastico ,ironia,ironia,0.9999992747282864
"Economia Estamos a caminho de uma consolidação duradoura""  Em """,n_ironia,n_ironia,0.0012472739770557
Injustiça Mesmo é Minha Mãe Ter Olhos Verdes 󾆐 E Eu Não 󾆴󾍔󾬎 kkk  Do Destino,ironia,ironia,0.999999277555851
Tenho muito orgulho de pais.  ,ironia,ironia,0.9999992633069276
“:  Sobre polícia e futebol qualquer leigo se acha técnico. Obrigado pela interação.”Servindo e protegendo com amor.,ironia,ironia,0.999999283177952
 verdade! Disse tudo!  Muito poeta!! Lindo post!!  ,ironia,ironia,0.9999992747282866
"Dólar sobe e volta a encostar em R$ 3,25  Economia ",n_ironia,n_ironia,0.0012472739770557
Impressão minha ou o Augusto Cury está com tudo?  literatura Brasil  Aeroporto Afonso… ,ironia,ironia,0.9999992633069276
"É muita feiinha, pela gracinha de Deus!  multiplica Senhor   ",ironia,ironia,0.9999992690399142
"Futuro presidente do Brasil, orgulho   ",ironia,ironia,0.9999992546230292
Viana abre mais de 100 vagas em cursos profissionalizantes gratuitos  notícias Economia ,n_ironia,n_ironia,0.0012472739770557
Adoro o empenho das pessoas à arte e a novos projectos...  merdapraistotudo,ironia,ironia,0.9999992661790196
Humor: é a crise econômica estampada na moeda!  ~ quanta graça... ,ironia,ironia,0.9999992546230292
Eu nem queria ter o UFC agora mesmo... ,ironia,ironia,0.9999992718896556
Será ? ,ironia,ironia,0.999999239921797
" Crise pode atrasar reforma da Previdência, diz Meirelles a investidores - Economia Governo JBS Temer",n_ironia,n_ironia,0.0012448433020883
Economia: Fitch mantém Brasil abaixo do grau de investimento ,n_ironia,n_ironia,0.0012448433020883
agora vai hein!!temqueexplicartudo,ironia,ironia,0.999999277555851
Dona do restaurante Griletto compra rede de lanchonete Croassonho  notícias Economia ,n_ironia,n_ironia,0.0012448433020883
 e Wedding.... la Sposa e le aue Pazze amiche 󾌳 ,ironia,ironia,0.9999992546230292
"calma cara, nem classificou ainda... ",ironia,ironia,0.9999992747282866
Governo libera R$ 100 milhões em créditos de ICMS para investimentos Economia governo libera investimentos...,n_ironia,n_ironia,0.0012448433020883
"Sim, pq ate custa mandar uma msg a dizer um simples ola"" """,ironia,ironia,0.9999992803723916
"O tempo parece ta passando cada dia mais rápido; mundão girando cada vez mais rápido: isso explica Pq ultimamente to tão tonto"" """,ironia,ironia,0.9999992718896556
" ainda não aprendeste que os animais são mais importantes que as pessoas, porque as pessoas não prestam! ",ironia,ironia,0.9999992690399142
Ja dizia aquele velho deitado.  belohorizonte minasgerais brasil deolhoemvoces… ,ironia,ironia,0.9999992718896556
Que notícia mas interesante no?  ,ironia,ironia,0.9999992718896554
"Ela disse pra mim ""Seja uma bom rapaz, pratique algum esporte, tenha bons ideais"" afinal de contas O FIM DO MUNDO não é nenhum fim do mundo.",ironia,ironia,0.9999992775558512
"Feirão da casa própria da  termina com R$ 10,2 bilhões em negócios  Economia ",n_ironia,n_ironia,0.0012448433020883
   já encheu o saco. Vamos falar do penteado dos jogadores..... ,ironia,ironia,0.9999992747282868
Gazeta da Cidadania já saiu!  Graças a   economia cidades,n_ironia,n_ironia,0.0012448433020883
ficar esperando é tao legal *-*  ,ironia,ironia,0.9999992803723918
ForçaDonaMarisa pq se dependesse do SUS..  coxinha ,ironia,ironia,0.9999992859725744
"Gordo, tu ta como flaco. ironía.",ironia,ironia,0.999999280372392
"Obrigado google maps, por informar que CG x S.Gonçalo são 3:19 hrs de viagem; enquanto levei 1:45 hrs e cheguei 2:45hrs adiantado. ",ironia,ironia,0.9999992690399142
“Mundo Marca Açores”em exibição nos Estados Unidos da América  economia mundomarcaaçores,n_ironia,n_ironia,0.0012448433020883
Venha conferir o mais novo episódio do Financast. Hoje entenderemos a Inflação Economia Podcast  .twitter.com/ArI1GnVKuK,n_ironia,n_ironia,0.0012448433020883
Economía Dicom arrancará esta semana  ,n_ironia,n_ironia,0.0012448433020883
Economia em ritmo de crescimento? economia valor empresas .twitter.com/5yGFP8Bz4W,n_ironia,n_ironia,0.0012448433020883
"DataFolha: 10 pessoas em Brasília, 100 no Rio de Janeiro, 250 em São Paulo. Fracasso total! ",ironia,ironia,0.9999992690399144
A esquerda populista deve estar feliz da vida vendo policiais sendo mortos no RiodeJaneiro  Intervenção ,ironia,ironia,0.9999992747282868
Portugal economia Moscovici: saída do Défice Excessivo é muito boa notícia para economia portuguesa ,n_ironia,n_ironia,0.0012448433020883
tomando muito ultimamente  noku upalele lol lmao ironica  nocu tomando ultimamente… ,ironia,ironia,0.999999277555851
Mulher denuncia agressão e delegado pergunta se ela 'não caiu da escada  Denúncia Mulher Agressão ,ironia,ironia,0.9999992487769694
 PQ TIPO O CAPS ON JÁ MOSTRA QUE ESTOU CALMA ,ironia,ironia,0.9999992747282866
"Minha Internet fica top, principalmente quando chove ",ironia,ironia,0.9999992718896554
"Ora, ora... pq ele foi o pior presidente que já teve por aqui ",ironia,ironia,0.999999283177952
Nem se tivesse dez... Hahahaha AlinneIrônica AlinneRosa AR Singer Alinnismo Humor … ,ironia,ironia,0.999999280372392
E bem isso sono Bomdiaproces gooday solalmeida diva solironica instalike  solange… ,ironia,ironia,0.9999992803723918
Aécio pergunta sobre a gripe e a Dilma responde sobre Ebola kkk tipo nd haver ,ironia,ironia,0.9999992718896554
Está um calor esquisito ,ironia,ironia,0.9999992747282866
"IPC-Fipe fecha o mês de maio com deflação de 0,05% em São Paulo  economia",n_ironia,n_ironia,0.0012448433020883
"No manifesto de fundação do PT lia-se: “somos um Partido dos Trabalhadores, não um partido para iludir os trabalhadores”. vergonha",ironia,ironia,0.9999992775558512
"Quem a criança vai chamar de pai?A que pedir DNA para pagar pensão, ué!FofocandoNoSBT ",ironia,ironia,0.999999277555851
 essa Comissão da Verdade revelou o que ninguém sabia. Legal.,ironia,ironia,0.999999277555851
Odio dormir,ironia,ironia,0.9999992747282866
"Eu já disse, o time e bom não precisa contratar ninguém tá bom assim o elenco  ... selo ",ironia,ironia,0.999999283177952
eu aqui a esforçarme a tirar montes de 5 para no final receber prendas FANTÁSTICAS ,ironia,ironia,0.9999992747282866
Opa' acorda ao ritmo de carnaval Happy nem gosto né ,ironia,ironia,0.9999992803723918
 o realtá 5*,ironia,ironia,0.9999992546230292
"o do x"" é moi bo para respectar a usabilidade das webs ()""",ironia,ironia,0.9999992775558508
- Você ta com frio ?? 󾌠 não não to brincando de tremer FDP,ironia,ironia,0.999999277555851
 Realmente uma maravilha de país. Doidos são os cubanos que se atiram no mar em balsas precárias p/ fugir do paraíso! ,ironia,ironia,0.999999277555851
vendacasada voces nao vendem refrigerante a não ser no combo. Voces não sabiam?! ,ironia,ironia,0.9999992803723918
Então agora a corrupção vai acabar.  ,ironia,ironia,0.9999992661790196
Brasil em liquidação  brasil em  aquisições ibovespa o povo economia neila fontenele via ,n_ironia,n_ironia,0.0012448433020883
RASCUNHOS do meu pensar is out!  Stories via  economia digital,n_ironia,n_ironia,0.0012472739770557
Após 6 meses sem solução população nomeia de Henrique Fontana (famoso no IPTU) buraco na Sepé Tiaraju  ,ironia,ironia,0.9999992369469372
Que pena que eu me esqueci de trazer as folhas de biologia! Agora não posso estudar  ,ironia,ironia,0.9999992747282868
O slogan do Governo Federal deveria ser:  Dilma 2: saudando a mandioca. ,ironia,ironia,0.9999992661790194
Porque as playlists funk do  só tocam música velha que não é funk? ,ironia,ironia,0.9999992633069276
"Tá aí, Neymar melhor que Marta, aprende como faz seleção feminina. ",ironia,ironia,0.9999992747282868
Viva o Comunismo!  ,ironia,ironia,0.9999992690399144
 amiga,ironia,ironia,0.9999992458367678
"Crescimento lento poderá deixar 6,5% da população global na pobreza extrema  economiaalemdeeconomia",n_ironia,n_ironia,0.0012448433020883
AVidaMereceMais hashtags pois é isso que muda o mundo pessoas no Twitter pedindo paz  fodase,ironia,ironia,0.9999992803723918
" Ela ainda tem 7% de aprovação nê, vai que dá! ",ironia,ironia,0.9999992718896556
Ubi est Alcacer? Necesse sunt metae quas is convertit… ,ironia,ironia,0.9999992575289764
Vamos fazer uma embate de beleza? Quais das lojas é a sua preferida?ganhedevolta cashback economia desconto... ,n_ironia,n_ironia,0.0012472739770557
Governo fecha acordo para enviar nova MP do Refis ao Congresso  Economia,n_ironia,n_ironia,0.0012448433020883
" cara, eu fiz uma brincadeira irônica. Não achei que alguém fosse levar a sério.Da próxima vez eu acrescento a tag ",ironia,ironia,0.9999992690399144
Compartilhando a  ,ironia,ironia,0.9999992065503828
isso só pode ser ,ironia,ironia,0.9999992604235944
"Ainda bem que o whatsapp parou,não aguentava mais responder tantas mensagens ",ironia,ironia,0.9999992803723918
Bom dia. Foda-se  ,ironia,ironia,0.9999992690399142
 ironía dramática,ironia,ironia,0.9999992096437472
"Lindo, o teste correu super bem ",ironia,ironia,0.9999992775558508
Chapecoense parece o Corinthians jogando fora de casa. ,ironia,ironia,0.999999245836768
Tudo na maior tranquilidade. Ótimo!  ,ironia,ironia,0.999999227952316
"Que domingo para Palmeiras, Game of Thrones e Cleveland... perguntar não ofende, mas e se NBA fosse em pontos corridos?  knownothing",ironia,ironia,0.9999992718896554
"A. Pereira marcou o empate, e ele deu condição pro segundo gol dos caras...  MundialSub20 fiquei acordado pra isso?",ironia,ironia,0.9999992718896556
"Ho fem per educació""...  O_o  """,ironia,ironia,0.9999992690399142
"Um dia que promete ser fantástico, sem dúvida.",ironia,ironia,0.9999992428850586
"Ai, esses moços aí da f1 tudo ruim de roda. Na primeira corrida já bate. Af   alerta ",ironia,ironia,0.9999992775558508
Na Venezuela alguém viu notícia de recontagem de votos ou fraude? ,ironia,ironia,0.9999992690399144
Economia & Negócios já saiu!  economia notícias,n_ironia,n_ironia,0.0012448433020883
"'Cobrar empresas que devem à Previdência não é tão simples', diz secretário  Politica Brasil Economia ",n_ironia,n_ironia,0.0012472739770557
"ISSO é notícia relevante, não ela namorar uma moça. ..  dupla",ironia,ironia,0.9999992775558508
"Adoro"" os bom dias de todos nos vários grupos do Whatsapp....  Onde esse pessoal arruma tanta imagem G-zuis??""",ironia,ironia,0.9999992718896554
"  Sarney, Renan, Collor e Maluf são esquerdistas históricos, que lutaram contra o regime militar.  ",ironia,ironia,0.9999992661790196
Essas musicas da Xuxa tocando na frente do escritório estão me dando animo para trabalhar ,ironia,ironia,0.9999992661790194
"Se mulheres ganhassem o mesmo que homens, economia teria R$ 461 bi a mais:  direitos mulheres economia igualdade",n_ironia,n_ironia,0.0012472739770557
Que volvemos a suiden uuoooou oo ou oooo  Eurovision2015,ironia,ironia,0.9999992690399142
"Retweeted GEH ():Não acredito que aturei Val,Bruninho,Feijão, por que queriam jogar pra torcida, lamentável ",ironia,ironia,0.9999992747282868
"amiga olha pra tras , voce deixou cair seu papel de trouxa  ironica like RetweeetPlease curti sigam tumblr  kkkk ",ironia,ironia,0.999999277555851
Seria cômico se não fosse trágico... Esse print mostra a ferocidade de um professor medo  ,ironia,ironia,0.9999992690399144
será que estão disputando esse prêmio? Por isso estão apitando tão bem! ,ironia,ironia,0.9999992775558512
Quero ver o sindicato dos bancários em vez de greve mendigar empregos! ,ironia,ironia,0.9999992803723916
Tadinho do MENINO Neymar! Craque da seleção...   ,ironia,ironia,0.9999992690399142
nem chegou ao país e já é PSDB ,ironia,ironia,0.9999992690399144
OMC defende em Tóquio papel do livre-comércio como gerador de emprego  OMC Economia ,n_ironia,n_ironia,0.0012448433020883
Entendo a revolta dos homens. Deve ser foda mesmo ter de um monte de privilégios e ainda assim uma mulher ser melhor que você. ,ironia,ironia,0.9999992747282866
" Usaram saquinho, então nada mais justo que deixar pra que outro recolha... né?Que educação!  ",ironia,ironia,0.9999992747282866
nota-se também que você não entendeu a ...,ironia,ironia,0.9999992517057084
Manifestantes jogam lama no Congresso e são presos por 'crime ambiental'  crimeambiental ,ironia,ironia,0.9999992428850586
"Trump anuncia construção de muro entre EUA e méxico"" Gente, já tem essa porra de muro e foi na gestão Clinton Ele só vai ampliar """,ironia,ironia,0.9999992718896556
que ganaaaas de estudiiaar  ,ironia,ironia,0.9999992718896556
KpopNoVPM VirgulaPontoMixtodos os títulos sao tipo super criativos Parabéns ,ironia,ironia,0.9999992747282866
O importante é debater né  ,ironia,ironia,0.9999992775558512
"Mercado financeiro reduz projeção deinflação para 3,92%, este ano  economia",n_ironia,n_ironia,0.0012448433020883
Mais um corpo se vai e eu aqui apodrecendo aos poucos... ,ironia,ironia,0.9999992718896556
"FOCUS 22/05/2017Selic em 11,25% projetada para o fim deste ano em 8,50%.Investidornews Economia FOCUS SELIC",n_ironia,n_ironia,0.0012448433020883
Eu gostaria de agradecer ao grupo da minha sala que inventou de fazer monografia e ferrou com os outros grupos...Mto OBG!  SQN,ironia,ironia,0.9999992747282864
"Taí uma verdade sobre a minha vida,   ️   frasesemfotos cult ",ironia,ironia,0.9999992747282866
"Sobre ufeiros e Projeto Redsun: depois de forjar o pouso na Lua, Kubrik pediu férias e tivemos q ir de verdade p/ marte ",ironia,ironia,0.9999992604235944
Assistir filme recém lançado online com cabeças na frente não tem preço! Rsrsrs  ,ironia,ironia,0.9999992718896556
"  ah cara, deixa eles descansarem, lutaram até o fim! ",ironia,ironia,0.999999283177952
"É o seguinte : Já que o estádio foi doado, não continuem pagando. Pegue o dinheiro da renda dele e invista no clube. ",ironia,ironia,0.9999992633069276
"Queria apoiar Bolsonaro2018mas eu tenho uma professora de sociologia de esquerda e acredito no que as midias  dizem, desculpa ",ironia,ironia,0.9999992803723918
Viva o carnaval dos pijamas e filmes no snapchat Carnaval meme memes  sorria… ,ironia,ironia,0.9999992604235944
 por que não Dilma e Lula? O povo iria adorar. ,ironia,ironia,0.9999992718896554
" opaaaa amiga é pra isso , pra te incentivar mesmo que for na  kkkkkkkk",ironia,ironia,0.999999283177952
Marcado promissor de azeite leva o plantio de oliveiras no Sul de Minas economia agronegócio,n_ironia,n_ironia,0.0012472739770557
"teve imensa piada rita, eu acordei bue feliz a rir-me e tudo xD saidecima",ironia,ironia,0.999999277555851
 (antes que alguém me pergunte se é vdd),ironia,ironia,0.9999992690399142
“: Foi pênalti sim. Do mesmo jeito que são paulino é tri Mundial. ”,ironia,ironia,0.9999992633069272
E agora que vamos fazer? Kkkkkkkkkkk  ,ironia,ironia,0.9999992803723916
"Em 2013 por causa de 0,20 o povo foi pra ruas de BH, em 2015 o reajuste é de 0,40 e todo mundo vai ficar quietinho   ",ironia,ironia,0.999999280372392
 Da vida! ,ironia,ironia,0.9999992604235944
  nem achei. ,ironia,ironia,0.9999992747282866
Deixem os pobres coitados tomar conta da cidade. Pra que dar chance de tratamento para eles? Querem acabar com nosso cartão postal.  ,ironia,ironia,0.9999992747282868
"To no ritmo de carnaval hahaha   Nova Era, Minas Gerais, Brazil ",ironia,ironia,0.9999992775558508
Nossa deve ser horrivel mudar de casa e tipo encontrar um amiguinho no ap ,ironia,ironia,0.9999992747282866
Ribamar tem uma dificuldade crônica de dominar a bola e finalizar. Seria um problema se ele fosse atacante. ,ironia,ironia,0.9999992546230292
Tá bem o juiz hein??? Deve ter sido orientado pelo Noveletto... ,ironia,ironia,0.9999992775558508
 que vaina chico ,ironia,ironia,0.9999992718896554
Hai capito che brasileiro che c'avemo??!! mecojoni Eder  ITASVE ItaliaSvezia ita,ironia,ironia,0.9999992747282866
Bendita memoria RAM de mi ordenador. ,ironia,ironia,0.9999992661790194
aula de alemão uhuh esta aula é mmo fixe q vontade   ,ironia,ironia,0.999999283177952
Que coisa legal vir a outro país e pagar pra fazer sexo...,ironia,ironia,0.9999992718896556
"Pq contratar uma equipe especializada para fazer o seu site ou sistema se, afinal, seu sobrinho manja muito de internet!  TI fail",ironia,ironia,0.9999992690399144
Olha que cachorros lindos..  ,ironia,ironia,0.9999992690399144
 fui informada que nada pode ser feito.... é essa a resposta...sendo que me ligaram hj me parabenizando por ser cliente...,ironia,ironia,0.9999992747282866
Feliz dia... happy vdc BoaTarde cochilando sunday domingo domingodesol  like live… ,ironia,ironia,0.9999992803723918
"Economia e Capitalismo: Enquanto vivemos no Brasil da corrupção infinita, ...  sextou Brasil USA labor economia",n_ironia,n_ironia,0.0012448433020883
"Não é o aumento de verba que fortalecerá os partidos,  ?  2015parcelado",ironia,ironia,0.9999992775558508
"RT @RealPBrito: Tomara que o fim do mundo nao seja aos 44 do segundo tempo, por favor...hahaha",ironia,ironia,0.9999992775558512
"Jogou bola aérea na defesa do Corinthians é um terror desde o começo do ano, mas Tite não tem culpa de nada. ",ironia,ironia,0.9999992718896556
 prazer,ironia,ironia,0.999999227952316
 realmente essa imposição da sociedade de ajudar a mãe quando ela tá com câncer é uma cagação de regras ,ironia,ironia,0.9999992661790194
"Bolsa de Xangai abriu com queda de 0,23% finanças economia dinheiro",n_ironia,n_ironia,0.0012448433020883
Adoro o facto de puder me levantar as seis e meia da manha todos os dias  !!,ironia,ironia,0.9999992575289764
Enfim que enfim o STF faz algo em prol do povo!!! TaxaDeIncendio Imposto Economia ,n_ironia,n_ironia,0.0012448433020883
"Acordar cedo, eeeeeita coisa boa -_- BomDia ",ironia,ironia,0.9999992775558512
  notassa! ironía.,ironia,ironia,0.9999992718896556
"A delicadeza  da   chega é bem excitante, é de se acabar de RI kkkkk",ironia,ironia,0.9999992718896556
"bora criminalizar coreografia nos protestos, isso sim DescriminalizaSTF ",ironia,ironia,0.9999992803723918
"hhahha, é só ",ironia,ironia,0.9999992747282864
"Mesmo sem TAC, Telefônica Vivo manterá investimentos -  / economia negócios dinheiro telecom telefonica",n_ironia,n_ironia,0.0012472739770557
Parece que pararam de falar na Lei Rouanet e na CPI da Lei Rouanet...Por que será? ,ironia,ironia,0.9999992661790196
"a foto é ótima... deu para ver perfeitamente RT : Marcela, mulher de Temer",ironia,ironia,0.9999992718896556
Economia Meirelles comemora IPCA baixo e destaca retomada do poder de compra ,n_ironia,n_ironia,0.0012448433020883
"Mentir, às vezes é necessário... ",ironia,ironia,0.9999992633069272
Petrobras faz acordo para retirar a Carioca Engenharia de lista suja  economia,n_ironia,n_ironia,0.0012448433020883
"Hoje tem St. Louis Rams vs. Tennessee Titans, puta jogo, hein! Irônia NFL",ironia,ironia,0.9999992604235944
Que bom que vc perguntou Nati   ,ironia,ironia,0.9999992718896556
 SE ATRAPALHA NADA ISSO PROVA QUE A GLOBO TÁ POR TRAS DO GOLPE ,ironia,ironia,0.9999992661790196
Economia: Receita abre consulta ao 1º lote de restituição do IR 2017 ,n_ironia,n_ironia,0.0012448433020883
"Conheça as outras empresa dos irmãos Batista, da JBS  Economia",n_ironia,n_ironia,0.0012448433020883
"Atletico mg cobra o corinthians por divida, mas não paga o GRÊMIO  por compra de Victor....",ironia,ironia,0.9999992775558512
"Protógenes Queiroz foi preso por gravar conversa de Presidente do Brasil e divulgar na imprensa,  parcialidade",ironia,ironia,0.9999992718896554
Eu feliz porque apanhei uma molha  ,ironia,ironia,0.9999992633069276
É guerra???? É sério que o perfil oficial do clube está fazendo apologia à violência???? hipocrisia  Botafogo PreLibertadores,ironia,ironia,0.999999283177952
Qie giro parti o vidro do meu telemovel que fixee  ,ironia,ironia,0.999999280372392
 Meu país é o SulRISOS,ironia,ironia,0.9999992661790194
felypenery: InovacaoTecnolo: Brasil não pode se contentar apenas com agroindústria -  - Tecnologia Economia TimB…,n_ironia,n_ironia,0.0012472739770557
Cenário internacional favorece novos negócios da UE com o Brasil  economia,n_ironia,n_ironia,0.0012448433020883
"Després d'escoltar a Reguant a l'anotador, em quedo més tranquil ",ironia,ironia,0.9999992065503828
Essa minha internet hj tá uma maravilha em ,ironia,ironia,0.999999280372392
Desculpe por ter os filhos mais lindos do mundo sorry sorrymesmo  estousarcastica  quemnaoentendeumaironianaoestapreparado,ironia,ironia,0.999999277555851
 Te falta el Ironía.,ironia,ironia,0.9999992747282868
twitter mola  PocoQueHacer,ironia,ironia,0.9999992633069272
Alguém já fez a piada do Jesus fazendo gol no Fábio? ,ironia,ironia,0.9999992575289764
Adoro esses programas de causos que passam a tarde inteira enrolando pra ter um desfecho já à noite no finalzinho. ,ironia,ironia,0.9999992633069276
Há conversas tão interessantes ,ironia,ironia,0.9999992487769696
¿Es momento comprar oro?  Mercados Economia,n_ironia,n_ironia,0.0012448433020883
"Primeiramente, boa noite!! Rs AlinneIrônica AlinneRosa Alinnistas Alinnismo Humor  BoaNoite ",ironia,ironia,0.9999992747282864
"Hoje será dia encontrar os garotos kiwis"": peludos por fora e frutinhas por dentro. """,ironia,ironia,0.9999992517057082
"Olha, tô comovido msm com a dificuldade dos homens em assumir os filhos. Ainda bem q tem a mulher ali pra assumir né, então td bem. ",ironia,ironia,0.9999992747282866
"O Drama,  o Horror...  a !!"" """,ironia,ironia,0.9999992661790196
"FatoseVersoes Tudo é culpa do PT! ... Cadê os outros partidos envolvidos? Sabemos que o PT governou por 13 anos, mas fez pactos tbm",ironia,ironia,0.9999992747282868
"_Não se preocupe, quando sua paciência pra Falsidade e  acabar, vão dizer que está ignorante, metido(a),... ",ironia,ironia,0.9999992661790196
Economía: Wall Street Journal ve reducido tráfico tras bloquear a usuarios de Google ,n_ironia,n_ironia,0.0012472739770557
caca? no.super mafia Collboni super guai ,ironia,ironia,0.9999992747282866
Estudo revela os 5 países onde o desemprego mais vai crescer  economia,n_ironia,n_ironia,0.0012448433020883
Aulas de história ministradas por professores esquerdalhas!!! Assim é fácil doutrinar uma geração! ,ironia,ironia,0.999999283177952
Imagina a Hayley fazendo o clipe 'Grow Up' kkkkkkMTVStars Paramore,ironia,ironia,0.9999992690399142
sempre desconfiei que era ela a sua fave  no BBB  ,ironia,ironia,0.9999992575289764
Que calor no? ,ironia,ironia,0.9999992690399142
Esqueci de usar a hashtag  e estou pagando o preço.,ironia,ironia,0.9999992633069272
A roma er venerdi ..... lo pensiamo spesso....  roma ,ironia,ironia,0.9999992633069276
"A Seleção Brasileira está com a imunidade baixa"", jargão médico. """,ironia,ironia,0.9999992718896554
Bater panelas não pode é GOLPE  mas talvez facões possa!! Há uma luz no fim do túnel. ,ironia,ironia,0.9999992775558508
Aqui filho de presidente vira dono da Friboi. ..  ,ironia,ironia,0.9999992775558512
"Caraca, que anúncio a INTZ fez em relação ao assunto hein, ninguém conseguiria imaginar o que eles falaram. Parabéns.  CBLoL",ironia,ironia,0.9999992690399144
"Não porque não sou Influenciador Digital, nem do Flamengo, nem de coisa nenhuma...  ",ironia,ironia,0.9999992690399142
Cheguei à conclusão q o Guerrero é de outro mundo. Consegue fz gol sem a bola chegar... ,ironia,ironia,0.9999992690399144
Aiii pero que piolaa!! Ironía,ironia,ironia,0.999999283177952
Precarietà e :  la cura di Alessia per la crisi    via  italia,ironia,ironia,0.9999992096437472
EconomiaDia dos Namorados: Serasa Experian recomenda ações para impulsionar as vendas do comércio online.Confira: ,n_ironia,n_ironia,0.0012448433020883
Agora o engraçado é meu padrasto ficar reclamando disso agora. Ele é o primeiro a pegar um cabo de vassoura pra bater no cachorro. ,ironia,ironia,0.9999992633069276
Tuitstar pero totalmente antisocial ,ironia,ironia,0.9999992747282868
"Vocês sabiam que as pessoas matam por não ter Deus, o Todo Poderoso, no coração? ",ironia,ironia,0.9999992517057082
União dos 3 Poderes  ,ironia,ironia,0.999999068732878
" claramente, lucas silva balon de oroHalaMadrid ",ironia,ironia,0.9999992747282866
PQP... : Jornalismo top em (y)  ,ironia,ironia,0.9999992575289764
Mas de una coisa eu tenho certeza: foi destino (Leia isso com voz de adolescente iludida) ,ironia,ironia,0.9999992546230292
  ariano é uma merda mesmo kkkkk,ironia,ironia,0.9999992775558508
A ABI vai criticar essa manipulação da Veja? ,ironia,ironia,0.9999992661790196
é preciso não perturbar a atividade económica ,ironia,ironia,0.9999990614288662
". Pq a gente não pode beber, não pode sair, não pode usar roupa de quer maneira"" Pq a gente não PODE VIVER.""",ironia,ironia,0.9999992718896556
BCV convoca tercera subasta Dicom Economia Venezuela ,n_ironia,n_ironia,0.0012448433020883
"Amizades verdadeiras são como dinheiro: todo mundo quer, mas poucos a tem!  GostoDisso dinheiro cofrinho economia créditos dinheiro",n_ironia,n_ironia,0.0012472739770557
"além de emoticons, stickers, vamos mesmo ter que usar tags como  hellooowwww nãoquisteofender brincadeirinha qpobreza",ironia,ironia,0.9999992775558508
"Economia, nel primo trimestre cresce il Pil ",n_ironia,n_ironia,0.0012448433020883
"Ou será q pra ser garimpado"" pelo  precisa de alguma coisa além da competência ???????????????  !!""",ironia,ironia,0.9999992775558508
  apenas. Ironía,ironia,ironia,0.9999992718896556
Que divertido todo ,ironia,ironia,0.9999992661790196
Quando era aluno nunca ficava para substituição na facul... agora como prof tenho q frequentar...  ideserveit,ironia,ironia,0.999999283177952
"Olha ques efeitos perfeitos, que roteiro, que história!!!!! Sharknado melhor filme ",ironia,ironia,0.9999992747282866
VAI MONSTRO!   monstro academia frasedodia frases quote quotes humor ,ironia,ironia,0.9999992775558508
Qual é o momento certo para fazer um MBA? | Ricardo Betti negocios economia dinheiro,n_ironia,n_ironia,0.0012448433020883
Estudando... Sociologia foreva ,ironia,ironia,0.9999992309622424
Confiança no setor do Turismo no nível mais alto de sempre  Economia,n_ironia,n_ironia,0.0012448433020883
Zé de Gorete foi visto atravessando a rua apressado. JornalismoVerdade  RIPJornalismo,ironia,ironia,0.999999245836768
Calculo: Se eu recebesse 1 real de cada pinto que me mandam pela direct  já estaria rica  … ,ironia,ironia,0.9999992575289764
munik ganhou poxa ngm sabia disso achavamo q cacau q ia ganha nossa ,ironia,ironia,0.9999992803723918
"Queridos, queridos amigos... há coisas que não precisam vir com explicação ironia""... Qual a graça de  após uma tuitada ?!?!""",ironia,ironia,0.9999992747282866
"Economia: Conta de luz pressiona inflação, diz FGV ",n_ironia,n_ironia,0.0012448433020883
"  Se recontar SP, pode ser que Marina foi para 2º turno, não Aécio e Alckmin nem tenha sido eleito! ",ironia,ironia,0.9999992775558508
esqueci de botar ,ironia,ironia,0.9999992575289764
O meu dia estava a ser lindo e de repente ficou maravilhoso  ,ironia,ironia,0.999999236946937
" ou não?Porque tipo, quando tu tá no show, funciona. hahaha",ironia,ironia,0.9999992718896554
"Doria vai lançar programa de recape. Vitrine é a Paulista. PQ LÁ O ASFALTO É MUITO RUIM, NÉ?  ¬¬",ironia,ironia,0.9999992690399142
"Parabéns vc fez um gol no SPFC"" Que honraria!...  """,ironia,ironia,0.9999992747282866
Ladrão também tem coração kkkkkkkkkkkkkkkkkkk     ------  COMPARTILHE ,ironia,ironia,0.9999992718896554
"Após derrotar Dilma, Henrique Alves liga para cumprimentá-la pela reeleição  ",ironia,ironia,0.9999991619502226
Economia & Negócios já saiu!  Graças a  economia produtividade,n_ironia,n_ironia,0.0012448433020883
Economia Jornal de Negócios - 2017-06-07 .twitter.com/5TIvLxgywK,n_ironia,n_ironia,0.0012448433020883
colocou sim  ,ironia,ironia,0.9999992546230292
Governo de SP notifica donos de 408 milcarros por atraso no IPVA  economia,n_ironia,n_ironia,0.0012448433020883
Que lindo volver a la rutina Ironía,ironia,ironia,0.9999992633069276
"http://t.co/SNdTSF5e Por enquanto, a melhor notícia pra depois do ""fim do mundo"" #rock #Uol89FM",ironia,ironia,0.9999992633069272
