text,labels,predictions,probabilities,pred_comb
"Ahahaha adoro...estes acham que estamos a falar de árbitros...o nome do álbum, caralho! ",ironia,ironia,0.9999992690399142,ironia
A preocupação de certas pessoas é tanta q até dói.. ,ironia,ironia,0.9999992803723918,ironia
É chique. Brega é pedalar pra sustentar vagabundo do Bolsa Família.  ,ironia,ironia,0.999999283177952,ironia
Aula de Fdc. economia ufma,n_ironia,n_ironia,0.0012472739770557,n_ironia
Af' lá vem o Melhor dos Melhores ,ironia,ironia,0.9999992369469372,ironia
Sempre existe um lado bom falta só 44 pontos. ,ironia,ironia,0.9999992718896554,ironia
Pq não há tendencionismo no jornalismo esportivo  ,ironia,ironia,0.999999277555851,ironia
Fim da recessão não está no horizonte de economistas  Economia,n_ironia,n_ironia,0.0012448433020883,n_ironia
Quanto amor nesse Tweet do Jared.  Quase chorei de emoção. ,ironia,ironia,0.9999992690399144,ironia
"Aumento na conta de luz, água, gasolina. Gente, é o FHC. ",ironia,ironia,0.9999992690399142,ironia
"O socialismo não é amor. É um martelo com o qual se golpeia os inimigos."" Mao Tsé Tung, também poderia ser chamado de Paz e Amor """,ironia,ironia,0.9999992633069276,ironia
quando vc sente falta de uma amizade o mais certo de se fazer é sair falando pra todo mundo que vc quer que essa pessoa apanhe ,ironia,ironia,0.9999992517057084,ironia
"~ aí você descobre que no mesmo dia que você foi pra Indaiatuba, ela também foi ..  u.u  destino ou coincidência ?  o.O  '",ironia,ironia,0.9999992575289764,ironia
"Eai , feliz fim do mundo ?! Hahahahah",ironia,ironia,0.9999992747282864,ironia
MPF e Grupo J&F retomam negociação de acordo de leniência  economia,n_ironia,n_ironia,0.0012448433020883,n_ironia
tenho uma sorte do caraças fds ,ironia,ironia,0.999999280372392,ironia
- E ai? Pode ser que ele seja um bom pai. Que droga né!  ,ironia,ironia,0.9999992747282864,ironia
"sim, NYT é esquerda caviar"", sem sombra de dúvidas..... """,ironia,ironia,0.9999992775558512,ironia
"Física, facilísimo Ironía  ",ironia,ironia,0.9999992747282866,ironia
E o socorro virá dos E.U.A! ?  ,ironia,ironia,0.9999992487769694,ironia
Talvez esse seja o meu caco de vidro. ,ironia,ironia,0.9999992575289764,ironia
Encontrei dormindo de cabeça para baixo!  gato vampiro ou o Batgato  para um gato… ,ironia,ironia,0.9999992633069272,ironia
"Economia: Inflação do aluguel, IGP-M acumula queda de 0,63% em um ano ",n_ironia,n_ironia,0.0012448433020883,n_ironia
Gente n vi ngm se fantasiar de eleven nem de harley quim poxa ,ironia,ironia,0.9999992747282864,ironia
Vanessa no tarda  vanebajaya,ironia,ironia,0.9999992747282866,ironia
XuxaNaRecord qr dizer q a   não tem mais pacto?!Nossa que maravilha quanta   sdavida,ironia,ironia,0.9999992803723918,ironia
se você precisa colocar  nos comentários vc nao merece ser ironico,ironia,ironia,0.9999992775558512,ironia
"ECONOMIA CRISE RECESSÃO FORATEMER DIRETASJÁ: Confiança do consumidor desaba em maio, aponta CNI",n_ironia,n_ironia,0.0012472739770557,n_ironia
"JBS fez dossiê"" sobre coronel amigo do presidente  Economia """,n_ironia,n_ironia,0.0012448433020883,n_ironia
Acho que o Tite não sabia que o figueirense iria vir fechado e apostando nos contra ataques... ,ironia,ironia,0.9999992633069276,ironia
"E vamos regularizar a corrupção. Ops, o Caixa 2. ",ironia,ironia,0.999999236946937,ironia
tipo che quando perdiamo leggo cose bellissime (  ) MilanJuve,ironia,ironia,0.9999992747282866,ironia
A minha melhor arma   ,ironia,ironia,0.9999992546230292,ironia
É óbvio q vai para melhorar as ruas e estradas cearenses  sqn ceara,ironia,ironia,0.9999992859725744,ironia
Cade diz ser equivocada delação de Saud sobre favorecer empresa da JBS  economia,n_ironia,n_ironia,0.0012472739770557,n_ironia
Economia Panama Papers: Fisco está a investigar 165 contribuintes  Em ,n_ironia,n_ironia,0.0012448433020883,n_ironia
LAutunnoAddosso e il mare dentro.   ,ironia,ironia,0.9999992747282866,ironia
"Mirad que mal trata Paula a sus fans eh, pero fatal. Anda e ide a rascar o cú. ",ironia,ironia,0.9999992747282864,ironia
Cadê aquele time fodão que ganhou de 3x0 contra o Campinense? ,ironia,ironia,0.9999992604235944,ironia
Tem pessoas tão idiotas no face que quando você posta algo com ironia você tem que colocar  para o povo... ,ironia,ironia,0.9999992803723916,ironia
Por que o universo nos oferece 500mil formas de entrar em contato com quem a gente não quer ver nem pintada de ouro? ,ironia,ironia,0.9999992249306092,ironia
Luz acabo e voltou.Lembrei da escola que todos gritavam quando isso aconteciaSaudades daquele época ,ironia,ironia,0.9999992718896554,ironia
Ai a pessoa parece o free Willy mais fica chamando as pessoa de gordo  tomeherbalife,ironia,ironia,0.9999992775558512,ironia
"Juiz safado,falta não marcada, cera do goleiro....ahhhh o romantismo da libertadores não tem igual",ironia,ironia,0.9999992747282866,ironia
Economia - Brasileiros retiram dinheiro da poupança para pagamento de dívidas ,n_ironia,n_ironia,0.0012448433020883,n_ironia
"Era só a opinião dele gente, calma, tudo agora é racismo?  ",ironia,ironia,0.9999992747282868,ironia
" Eu chego a achar meigo . Mas a sério, daria 1 discussão imensa de boteco sobre os pqs desse tipo d manifesto ser uma merda",ironia,ironia,0.9999992690399142,ironia
"Gesner Oliveira: Recessão acabou, mas já dá mostras de que pode voltar  Economia",n_ironia,n_ironia,0.0012448433020883,n_ironia
Nem parece que tem um filhão lindo e saudável e uma namorada sorridente  ,ironia,ironia,0.9999992309622424,ironia
"EMILLY FICOU, MESMO DEPOIS DE TODAS AS TORCIDAS CONTRA E UM CALL CENTER, COMO ASSIM!!!  BBB17",ironia,ironia,0.9999992633069276,ironia
"Galera, queria dizer que estou com celular. Quem quiser conversar pode chamar! Valew naofuiroubado ninguemfalacomigo boanoite ",ironia,ironia,0.999999277555851,ironia
"Procure entender, eu amo você..."" MusicaNova """,ironia,ironia,0.9999992747282866,ironia
"Olha ai, o mundo girando e a gente se esbarrando outra vez ... "" NovaDeles Foda  """,ironia,ironia,0.9999992718896556,ironia
mais uma benção para o Brasil do  Deputado Cunha e sua bancada   ,ironia,ironia,0.999999239921797,ironia
Kkkkkkkkkkkkkkkkkk. Os caras levaram a sério o comentário.  minha gente.,ironia,ironia,0.9999992690399144,ironia
"Por que, migo? É tão fancy colocar palavras aleatórias in english no meio da sentence! ",ironia,ironia,0.9999992718896556,ironia
Presidente do BNDES pede demissão a Michel Temer  economia,n_ironia,n_ironia,0.0012448433020883,n_ironia
"Crise pode atrasar reforma da Previdência, diz Meirelles  economia",n_ironia,n_ironia,0.0012448433020883,n_ironia
E pensar que tem gente que engravida de zoas e se mutila em clínica clandestina só pq quer...  contraoaborto,ironia,ironia,0.9999992747282866,ironia
Temer poderia convidar a Joice Hasselmann pra apresentadora na NBR...,ironia,ironia,0.9999992661790196,ironia
Porque São Paulo deve privilegiar quem tem carro...  Sampa Santo Doria Aumento vergonha,ironia,ironia,0.9999992803723918,ironia
"Com a  jogando mal assim, enfraquece o esquema brasileiro de pão e circo. Prevejo panelaços em breve politica  futebol",ironia,ironia,0.9999992747282868,ironia
Serio que o Brasil antes do PT e da Dilma era chamado de Finlândia???,ironia,ironia,0.9999992775558508,ironia
"Seu filho quer ser preto, aaaaaaaaaaaaaaaaaaaah, que  BomDia… ",ironia,ironia,0.9999992690399142,ironia
"Nunca mais te vais aborrecer""  '-'""",ironia,ironia,0.9999992546230292,ironia
Olha... matéria com aquele cantor sertanejo que ninguém conhecia... o  né? fantastico ,ironia,ironia,0.9999992747282864,ironia
"Economia Estamos a caminho de uma consolidação duradoura""  Em """,n_ironia,n_ironia,0.0012472739770557,n_ironia
Injustiça Mesmo é Minha Mãe Ter Olhos Verdes 󾆐 E Eu Não 󾆴󾍔󾬎 kkk  Do Destino,ironia,ironia,0.999999277555851,ironia
Tenho muito orgulho de pais.  ,ironia,ironia,0.9999992633069276,ironia
“:  Sobre polícia e futebol qualquer leigo se acha técnico. Obrigado pela interação.”Servindo e protegendo com amor.,ironia,ironia,0.999999283177952,ironia
 verdade! Disse tudo!  Muito poeta!! Lindo post!!  ,ironia,ironia,0.9999992747282866,ironia
"Dólar sobe e volta a encostar em R$ 3,25  Economia ",n_ironia,n_ironia,0.0012472739770557,n_ironia
Impressão minha ou o Augusto Cury está com tudo?  literatura Brasil  Aeroporto Afonso… ,ironia,ironia,0.9999992633069276,ironia
"É muita feiinha, pela gracinha de Deus!  multiplica Senhor   ",ironia,ironia,0.9999992690399142,ironia
"Futuro presidente do Brasil, orgulho   ",ironia,ironia,0.9999992546230292,ironia
Viana abre mais de 100 vagas em cursos profissionalizantes gratuitos  notícias Economia ,n_ironia,n_ironia,0.0012472739770557,n_ironia
Adoro o empenho das pessoas à arte e a novos projectos...  merdapraistotudo,ironia,ironia,0.9999992661790196,ironia
Humor: é a crise econômica estampada na moeda!  ~ quanta graça... ,ironia,ironia,0.9999992546230292,ironia
Eu nem queria ter o UFC agora mesmo... ,ironia,ironia,0.9999992718896556,ironia
Será ? ,ironia,ironia,0.999999239921797,ironia
" Crise pode atrasar reforma da Previdência, diz Meirelles a investidores - Economia Governo JBS Temer",n_ironia,n_ironia,0.0012448433020883,n_ironia
Economia: Fitch mantém Brasil abaixo do grau de investimento ,n_ironia,n_ironia,0.0012448433020883,n_ironia
agora vai hein!!temqueexplicartudo,ironia,ironia,0.999999277555851,ironia
Dona do restaurante Griletto compra rede de lanchonete Croassonho  notícias Economia ,n_ironia,n_ironia,0.0012448433020883,n_ironia
 e Wedding.... la Sposa e le aue Pazze amiche 󾌳 ,ironia,ironia,0.9999992546230292,ironia
"calma cara, nem classificou ainda... ",ironia,ironia,0.9999992747282866,ironia
Governo libera R$ 100 milhões em créditos de ICMS para investimentos Economia governo libera investimentos...,n_ironia,n_ironia,0.0012448433020883,n_ironia
"Sim, pq ate custa mandar uma msg a dizer um simples ola"" """,ironia,ironia,0.9999992803723916,ironia
"O tempo parece ta passando cada dia mais rápido; mundão girando cada vez mais rápido: isso explica Pq ultimamente to tão tonto"" """,ironia,ironia,0.9999992718896556,ironia
" ainda não aprendeste que os animais são mais importantes que as pessoas, porque as pessoas não prestam! ",ironia,ironia,0.9999992690399142,ironia
Ja dizia aquele velho deitado.  belohorizonte minasgerais brasil deolhoemvoces… ,ironia,ironia,0.9999992718896556,ironia
Que notícia mas interesante no?  ,ironia,ironia,0.9999992718896554,ironia
"Ela disse pra mim ""Seja uma bom rapaz, pratique algum esporte, tenha bons ideais"" afinal de contas O FIM DO MUNDO não é nenhum fim do mundo.",ironia,ironia,0.9999992775558512,ironia
"Feirão da casa própria da  termina com R$ 10,2 bilhões em negócios  Economia ",n_ironia,n_ironia,0.0012448433020883,n_ironia
   já encheu o saco. Vamos falar do penteado dos jogadores..... ,ironia,ironia,0.9999992747282868,ironia
Gazeta da Cidadania já saiu!  Graças a   economia cidades,n_ironia,n_ironia,0.0012448433020883,n_ironia
ficar esperando é tao legal *-*  ,ironia,ironia,0.9999992803723918,ironia
ForçaDonaMarisa pq se dependesse do SUS..  coxinha ,ironia,ironia,0.9999992859725744,ironia
"Gordo, tu ta como flaco. ironía.",ironia,ironia,0.999999280372392,ironia
"Obrigado google maps, por informar que CG x S.Gonçalo são 3:19 hrs de viagem; enquanto levei 1:45 hrs e cheguei 2:45hrs adiantado. ",ironia,ironia,0.9999992690399142,ironia
“Mundo Marca Açores”em exibição nos Estados Unidos da América  economia mundomarcaaçores,n_ironia,n_ironia,0.0012448433020883,n_ironia
Venha conferir o mais novo episódio do Financast. Hoje entenderemos a Inflação Economia Podcast  .twitter.com/ArI1GnVKuK,n_ironia,n_ironia,0.0012448433020883,n_ironia
Economía Dicom arrancará esta semana  ,n_ironia,n_ironia,0.0012448433020883,n_ironia
Economia em ritmo de crescimento? economia valor empresas .twitter.com/5yGFP8Bz4W,n_ironia,n_ironia,0.0012448433020883,n_ironia
"DataFolha: 10 pessoas em Brasília, 100 no Rio de Janeiro, 250 em São Paulo. Fracasso total! ",ironia,ironia,0.9999992690399144,ironia
A esquerda populista deve estar feliz da vida vendo policiais sendo mortos no RiodeJaneiro  Intervenção ,ironia,ironia,0.9999992747282868,ironia
Portugal economia Moscovici: saída do Défice Excessivo é muito boa notícia para economia portuguesa ,n_ironia,n_ironia,0.0012448433020883,n_ironia
tomando muito ultimamente  noku upalele lol lmao ironica  nocu tomando ultimamente… ,ironia,ironia,0.999999277555851,ironia
Mulher denuncia agressão e delegado pergunta se ela 'não caiu da escada  Denúncia Mulher Agressão ,ironia,ironia,0.9999992487769694,ironia
 PQ TIPO O CAPS ON JÁ MOSTRA QUE ESTOU CALMA ,ironia,ironia,0.9999992747282866,ironia
"Minha Internet fica top, principalmente quando chove ",ironia,ironia,0.9999992718896554,ironia
"Ora, ora... pq ele foi o pior presidente que já teve por aqui ",ironia,ironia,0.999999283177952,ironia
Nem se tivesse dez... Hahahaha AlinneIrônica AlinneRosa AR Singer Alinnismo Humor … ,ironia,ironia,0.999999280372392,ironia
E bem isso sono Bomdiaproces gooday solalmeida diva solironica instalike  solange… ,ironia,ironia,0.9999992803723918,ironia
Aécio pergunta sobre a gripe e a Dilma responde sobre Ebola kkk tipo nd haver ,ironia,ironia,0.9999992718896554,ironia
Está um calor esquisito ,ironia,ironia,0.9999992747282866,ironia
"IPC-Fipe fecha o mês de maio com deflação de 0,05% em São Paulo  economia",n_ironia,n_ironia,0.0012448433020883,n_ironia
"No manifesto de fundação do PT lia-se: “somos um Partido dos Trabalhadores, não um partido para iludir os trabalhadores”. vergonha",ironia,ironia,0.9999992775558512,ironia
"Quem a criança vai chamar de pai?A que pedir DNA para pagar pensão, ué!FofocandoNoSBT ",ironia,ironia,0.999999277555851,ironia
 essa Comissão da Verdade revelou o que ninguém sabia. Legal.,ironia,ironia,0.999999277555851,ironia
Odio dormir,ironia,ironia,0.9999992747282866,ironia
"Eu já disse, o time e bom não precisa contratar ninguém tá bom assim o elenco  ... selo ",ironia,ironia,0.999999283177952,ironia
eu aqui a esforçarme a tirar montes de 5 para no final receber prendas FANTÁSTICAS ,ironia,ironia,0.9999992747282866,ironia
Opa' acorda ao ritmo de carnaval Happy nem gosto né ,ironia,ironia,0.9999992803723918,ironia
 o realtá 5*,ironia,ironia,0.9999992546230292,ironia
"o do x"" é moi bo para respectar a usabilidade das webs ()""",ironia,ironia,0.9999992775558508,ironia
- Você ta com frio ?? 󾌠 não não to brincando de tremer FDP,ironia,ironia,0.999999277555851,ironia
 Realmente uma maravilha de país. Doidos são os cubanos que se atiram no mar em balsas precárias p/ fugir do paraíso! ,ironia,ironia,0.999999277555851,ironia
vendacasada voces nao vendem refrigerante a não ser no combo. Voces não sabiam?! ,ironia,ironia,0.9999992803723918,ironia
Então agora a corrupção vai acabar.  ,ironia,ironia,0.9999992661790196,ironia
Brasil em liquidação  brasil em  aquisições ibovespa o povo economia neila fontenele via ,n_ironia,n_ironia,0.0012448433020883,n_ironia
RASCUNHOS do meu pensar is out!  Stories via  economia digital,n_ironia,n_ironia,0.0012472739770557,n_ironia
Após 6 meses sem solução população nomeia de Henrique Fontana (famoso no IPTU) buraco na Sepé Tiaraju  ,ironia,ironia,0.9999992369469372,ironia
Que pena que eu me esqueci de trazer as folhas de biologia! Agora não posso estudar  ,ironia,ironia,0.9999992747282868,ironia
O slogan do Governo Federal deveria ser:  Dilma 2: saudando a mandioca. ,ironia,ironia,0.9999992661790194,ironia
Porque as playlists funk do  só tocam música velha que não é funk? ,ironia,ironia,0.9999992633069276,ironia
"Tá aí, Neymar melhor que Marta, aprende como faz seleção feminina. ",ironia,ironia,0.9999992747282868,ironia
Viva o Comunismo!  ,ironia,ironia,0.9999992690399144,ironia
 amiga,ironia,ironia,0.9999992458367678,ironia
"Crescimento lento poderá deixar 6,5% da população global na pobreza extrema  economiaalemdeeconomia",n_ironia,n_ironia,0.0012448433020883,n_ironia
AVidaMereceMais hashtags pois é isso que muda o mundo pessoas no Twitter pedindo paz  fodase,ironia,ironia,0.9999992803723918,ironia
" Ela ainda tem 7% de aprovação nê, vai que dá! ",ironia,ironia,0.9999992718896556,ironia
Ubi est Alcacer? Necesse sunt metae quas is convertit… ,ironia,ironia,0.9999992575289764,ironia
Vamos fazer uma embate de beleza? Quais das lojas é a sua preferida?ganhedevolta cashback economia desconto... ,n_ironia,n_ironia,0.0012472739770557,n_ironia
Governo fecha acordo para enviar nova MP do Refis ao Congresso  Economia,n_ironia,n_ironia,0.0012448433020883,n_ironia
" cara, eu fiz uma brincadeira irônica. Não achei que alguém fosse levar a sério.Da próxima vez eu acrescento a tag ",ironia,ironia,0.9999992690399144,ironia
Compartilhando a  ,ironia,ironia,0.9999992065503828,ironia
isso só pode ser ,ironia,ironia,0.9999992604235944,ironia
"Ainda bem que o whatsapp parou,não aguentava mais responder tantas mensagens ",ironia,ironia,0.9999992803723918,ironia
Bom dia. Foda-se  ,ironia,ironia,0.9999992690399142,ironia
 ironía dramática,ironia,ironia,0.9999992096437472,ironia
"Lindo, o teste correu super bem ",ironia,ironia,0.9999992775558508,ironia
Chapecoense parece o Corinthians jogando fora de casa. ,ironia,ironia,0.999999245836768,ironia
Tudo na maior tranquilidade. Ótimo!  ,ironia,ironia,0.999999227952316,ironia
"Que domingo para Palmeiras, Game of Thrones e Cleveland... perguntar não ofende, mas e se NBA fosse em pontos corridos?  knownothing",ironia,ironia,0.9999992718896554,ironia
"A. Pereira marcou o empate, e ele deu condição pro segundo gol dos caras...  MundialSub20 fiquei acordado pra isso?",ironia,ironia,0.9999992718896556,ironia
"Ho fem per educació""...  O_o  """,ironia,ironia,0.9999992690399142,ironia
"Um dia que promete ser fantástico, sem dúvida.",ironia,ironia,0.9999992428850586,ironia
"Ai, esses moços aí da f1 tudo ruim de roda. Na primeira corrida já bate. Af   alerta ",ironia,ironia,0.9999992775558508,ironia
Na Venezuela alguém viu notícia de recontagem de votos ou fraude? ,ironia,ironia,0.9999992690399144,ironia
Economia & Negócios já saiu!  economia notícias,n_ironia,n_ironia,0.0012448433020883,n_ironia
"'Cobrar empresas que devem à Previdência não é tão simples', diz secretário  Politica Brasil Economia ",n_ironia,n_ironia,0.0012472739770557,n_ironia
"ISSO é notícia relevante, não ela namorar uma moça. ..  dupla",ironia,ironia,0.9999992775558508,ironia
"Adoro"" os bom dias de todos nos vários grupos do Whatsapp....  Onde esse pessoal arruma tanta imagem G-zuis??""",ironia,ironia,0.9999992718896554,ironia
"  Sarney, Renan, Collor e Maluf são esquerdistas históricos, que lutaram contra o regime militar.  ",ironia,ironia,0.9999992661790196,ironia
Essas musicas da Xuxa tocando na frente do escritório estão me dando animo para trabalhar ,ironia,ironia,0.9999992661790194,ironia
"Se mulheres ganhassem o mesmo que homens, economia teria R$ 461 bi a mais:  direitos mulheres economia igualdade",n_ironia,n_ironia,0.0012472739770557,n_ironia
Que volvemos a suiden uuoooou oo ou oooo  Eurovision2015,ironia,ironia,0.9999992690399142,ironia
"Retweeted GEH ():Não acredito que aturei Val,Bruninho,Feijão, por que queriam jogar pra torcida, lamentável ",ironia,ironia,0.9999992747282868,ironia
"amiga olha pra tras , voce deixou cair seu papel de trouxa  ironica like RetweeetPlease curti sigam tumblr  kkkk ",ironia,ironia,0.999999277555851,ironia
Seria cômico se não fosse trágico... Esse print mostra a ferocidade de um professor medo  ,ironia,ironia,0.9999992690399144,ironia
será que estão disputando esse prêmio? Por isso estão apitando tão bem! ,ironia,ironia,0.9999992775558512,ironia
Quero ver o sindicato dos bancários em vez de greve mendigar empregos! ,ironia,ironia,0.9999992803723916,ironia
Tadinho do MENINO Neymar! Craque da seleção...   ,ironia,ironia,0.9999992690399142,ironia
nem chegou ao país e já é PSDB ,ironia,ironia,0.9999992690399144,ironia
OMC defende em Tóquio papel do livre-comércio como gerador de emprego  OMC Economia ,n_ironia,n_ironia,0.0012448433020883,n_ironia
Entendo a revolta dos homens. Deve ser foda mesmo ter de um monte de privilégios e ainda assim uma mulher ser melhor que você. ,ironia,ironia,0.9999992747282866,ironia
" Usaram saquinho, então nada mais justo que deixar pra que outro recolha... né?Que educação!  ",ironia,ironia,0.9999992747282866,ironia
nota-se também que você não entendeu a ...,ironia,ironia,0.9999992517057084,ironia
Manifestantes jogam lama no Congresso e são presos por 'crime ambiental'  crimeambiental ,ironia,ironia,0.9999992428850586,ironia
"Trump anuncia construção de muro entre EUA e méxico"" Gente, já tem essa porra de muro e foi na gestão Clinton Ele só vai ampliar """,ironia,ironia,0.9999992718896556,ironia
que ganaaaas de estudiiaar  ,ironia,ironia,0.9999992718896556,ironia
KpopNoVPM VirgulaPontoMixtodos os títulos sao tipo super criativos Parabéns ,ironia,ironia,0.9999992747282866,ironia
O importante é debater né  ,ironia,ironia,0.9999992775558512,ironia
"Mercado financeiro reduz projeção deinflação para 3,92%, este ano  economia",n_ironia,n_ironia,0.0012448433020883,n_ironia
Mais um corpo se vai e eu aqui apodrecendo aos poucos... ,ironia,ironia,0.9999992718896556,ironia
"FOCUS 22/05/2017Selic em 11,25% projetada para o fim deste ano em 8,50%.Investidornews Economia FOCUS SELIC",n_ironia,n_ironia,0.0012448433020883,n_ironia
Eu gostaria de agradecer ao grupo da minha sala que inventou de fazer monografia e ferrou com os outros grupos...Mto OBG!  SQN,ironia,ironia,0.9999992747282864,ironia
"Taí uma verdade sobre a minha vida,   ️   frasesemfotos cult ",ironia,ironia,0.9999992747282866,ironia
"Sobre ufeiros e Projeto Redsun: depois de forjar o pouso na Lua, Kubrik pediu férias e tivemos q ir de verdade p/ marte ",ironia,ironia,0.9999992604235944,ironia
Assistir filme recém lançado online com cabeças na frente não tem preço! Rsrsrs  ,ironia,ironia,0.9999992718896556,ironia
"  ah cara, deixa eles descansarem, lutaram até o fim! ",ironia,ironia,0.999999283177952,ironia
"É o seguinte : Já que o estádio foi doado, não continuem pagando. Pegue o dinheiro da renda dele e invista no clube. ",ironia,ironia,0.9999992633069276,ironia
"Queria apoiar Bolsonaro2018mas eu tenho uma professora de sociologia de esquerda e acredito no que as midias  dizem, desculpa ",ironia,ironia,0.9999992803723918,ironia
Viva o carnaval dos pijamas e filmes no snapchat Carnaval meme memes  sorria… ,ironia,ironia,0.9999992604235944,ironia
 por que não Dilma e Lula? O povo iria adorar. ,ironia,ironia,0.9999992718896554,ironia
" opaaaa amiga é pra isso , pra te incentivar mesmo que for na  kkkkkkkk",ironia,ironia,0.999999283177952,ironia
Marcado promissor de azeite leva o plantio de oliveiras no Sul de Minas economia agronegócio,n_ironia,n_ironia,0.0012472739770557,n_ironia
"teve imensa piada rita, eu acordei bue feliz a rir-me e tudo xD saidecima",ironia,ironia,0.999999277555851,ironia
 (antes que alguém me pergunte se é vdd),ironia,ironia,0.9999992690399142,ironia
“: Foi pênalti sim. Do mesmo jeito que são paulino é tri Mundial. ”,ironia,ironia,0.9999992633069272,ironia
E agora que vamos fazer? Kkkkkkkkkkk  ,ironia,ironia,0.9999992803723916,ironia
"Em 2013 por causa de 0,20 o povo foi pra ruas de BH, em 2015 o reajuste é de 0,40 e todo mundo vai ficar quietinho   ",ironia,ironia,0.999999280372392,ironia
 Da vida! ,ironia,ironia,0.9999992604235944,ironia
  nem achei. ,ironia,ironia,0.9999992747282866,ironia
Deixem os pobres coitados tomar conta da cidade. Pra que dar chance de tratamento para eles? Querem acabar com nosso cartão postal.  ,ironia,ironia,0.9999992747282868,ironia
"To no ritmo de carnaval hahaha   Nova Era, Minas Gerais, Brazil ",ironia,ironia,0.9999992775558508,ironia
Nossa deve ser horrivel mudar de casa e tipo encontrar um amiguinho no ap ,ironia,ironia,0.9999992747282866,ironia
Ribamar tem uma dificuldade crônica de dominar a bola e finalizar. Seria um problema se ele fosse atacante. ,ironia,ironia,0.9999992546230292,ironia
Tá bem o juiz hein??? Deve ter sido orientado pelo Noveletto... ,ironia,ironia,0.9999992775558508,ironia
 que vaina chico ,ironia,ironia,0.9999992718896554,ironia
Hai capito che brasileiro che c'avemo??!! mecojoni Eder  ITASVE ItaliaSvezia ita,ironia,ironia,0.9999992747282866,ironia
Bendita memoria RAM de mi ordenador. ,ironia,ironia,0.9999992661790194,ironia
aula de alemão uhuh esta aula é mmo fixe q vontade   ,ironia,ironia,0.999999283177952,ironia
Que coisa legal vir a outro país e pagar pra fazer sexo...,ironia,ironia,0.9999992718896556,ironia
"Pq contratar uma equipe especializada para fazer o seu site ou sistema se, afinal, seu sobrinho manja muito de internet!  TI fail",ironia,ironia,0.9999992690399144,ironia
Olha que cachorros lindos..  ,ironia,ironia,0.9999992690399144,ironia
 fui informada que nada pode ser feito.... é essa a resposta...sendo que me ligaram hj me parabenizando por ser cliente...,ironia,ironia,0.9999992747282866,ironia
Feliz dia... happy vdc BoaTarde cochilando sunday domingo domingodesol  like live… ,ironia,ironia,0.9999992803723918,ironia
"Economia e Capitalismo: Enquanto vivemos no Brasil da corrupção infinita, ...  sextou Brasil USA labor economia",n_ironia,n_ironia,0.0012448433020883,n_ironia
"Não é o aumento de verba que fortalecerá os partidos,  ?  2015parcelado",ironia,ironia,0.9999992775558508,ironia
"RT @RealPBrito: Tomara que o fim do mundo nao seja aos 44 do segundo tempo, por favor...hahaha",ironia,ironia,0.9999992775558512,ironia
"Jogou bola aérea na defesa do Corinthians é um terror desde o começo do ano, mas Tite não tem culpa de nada. ",ironia,ironia,0.9999992718896556,ironia
 prazer,ironia,ironia,0.999999227952316,ironia
 realmente essa imposição da sociedade de ajudar a mãe quando ela tá com câncer é uma cagação de regras ,ironia,ironia,0.9999992661790194,ironia
"Bolsa de Xangai abriu com queda de 0,23% finanças economia dinheiro",n_ironia,n_ironia,0.0012448433020883,n_ironia
Adoro o facto de puder me levantar as seis e meia da manha todos os dias  !!,ironia,ironia,0.9999992575289764,ironia
Enfim que enfim o STF faz algo em prol do povo!!! TaxaDeIncendio Imposto Economia ,n_ironia,n_ironia,0.0012448433020883,n_ironia
"Acordar cedo, eeeeeita coisa boa -_- BomDia ",ironia,ironia,0.9999992775558512,ironia
  notassa! ironía.,ironia,ironia,0.9999992718896556,ironia
"A delicadeza  da   chega é bem excitante, é de se acabar de RI kkkkk",ironia,ironia,0.9999992718896556,ironia
"bora criminalizar coreografia nos protestos, isso sim DescriminalizaSTF ",ironia,ironia,0.9999992803723918,ironia
"hhahha, é só ",ironia,ironia,0.9999992747282864,ironia
"Mesmo sem TAC, Telefônica Vivo manterá investimentos -  / economia negócios dinheiro telecom telefonica",n_ironia,n_ironia,0.0012472739770557,n_ironia
Parece que pararam de falar na Lei Rouanet e na CPI da Lei Rouanet...Por que será? ,ironia,ironia,0.9999992661790196,ironia
"a foto é ótima... deu para ver perfeitamente RT : Marcela, mulher de Temer",ironia,ironia,0.9999992718896556,ironia
Economia Meirelles comemora IPCA baixo e destaca retomada do poder de compra ,n_ironia,n_ironia,0.0012448433020883,n_ironia
"Mentir, às vezes é necessário... ",ironia,ironia,0.9999992633069272,ironia
Petrobras faz acordo para retirar a Carioca Engenharia de lista suja  economia,n_ironia,n_ironia,0.0012448433020883,n_ironia
"Hoje tem St. Louis Rams vs. Tennessee Titans, puta jogo, hein! Irônia NFL",ironia,ironia,0.9999992604235944,ironia
Que bom que vc perguntou Nati   ,ironia,ironia,0.9999992718896556,ironia
 SE ATRAPALHA NADA ISSO PROVA QUE A GLOBO TÁ POR TRAS DO GOLPE ,ironia,ironia,0.9999992661790196,ironia
Economia: Receita abre consulta ao 1º lote de restituição do IR 2017 ,n_ironia,n_ironia,0.0012448433020883,n_ironia
"Conheça as outras empresa dos irmãos Batista, da JBS  Economia",n_ironia,n_ironia,0.0012448433020883,n_ironia
"Atletico mg cobra o corinthians por divida, mas não paga o GRÊMIO  por compra de Victor....",ironia,ironia,0.9999992775558512,ironia
